Village_ID,Village_Name,District,State,Latitude,Longitude,Population,Male_Population,Female_Population,Elderly_Population,Child_Population,Hospital_Name,Facility_Type,Doctors_Count,Nurses_Count,Beds_Available,Emergency_Service,Distance_to_Hospital_km,Average_Travel_Time_min,Road_Connectivity,Ambulance_Availability,Accessibility_Score,Healthcare_Risk_Level,Doctor_Shortage_Flag,Underserved_Area_Flag,Monthly_Patient_Count
V00136,Village_8973,Indore,Madhya Pradesh,26.566578,79.753743,22324,11195,11129,2552,7550,Indore_Care_Center,District Hospital,11,64,152,No,9.28,27.32,Average,Yes,100,Low,No,No,1698
V00137,Village_7703,Gwalior,Madhya Pradesh,25.026662,81.050407,23936,11960,11976,2386,6114,Gwalior_Care_Center,PHC,37,5,117,Yes,18.23,51.49,Poor,No,100,Low,No,No,4157
V00138,Village_2871,Jaipur,Rajasthan,22.047591,77.577232,10278,5252,5026,1106,2491,Jaipur_Care_Center,District Hospital,29,29,222,Yes,7.04,31.61,Good,No,100,Low,No,No,812
V00139,Village_4882,Bhopal,Madhya Pradesh,23.371719,74.694038,8377,4292,4085,763,2007,Bhopal_Medical_Center,District Hospital,28,23,76,No,47.31,210.08,Good,No,31,High,No,Yes,2497
V00140,Village_9428,Muzaffarpur,Bihar,19.279545,82.118432,23759,12179,11580,1413,7306,Muzaffarpur_Health_Center,PHC,18,18,72,No,15.73,65.03,Good,No,89,Low,No,No,3493
V00141,Village_2237,Gwalior,Madhya Pradesh,23.713565,83.156624,22262,11393,10869,2311,5531,Gwalior_Medical_Center,CHC,24,60,254,No,20.31,40.77,Poor,Yes,100,Low,No,No,618
V00142,Village_4568,Udaipur,Rajasthan,18.896173,84.542236,15578,7991,7587,1318,3659,Udaipur_Health_Center,CHC,36,18,294,Yes,51.29,223.88,Poor,Yes,43,High,No,No,3864
V00143,Village_3588,Nashik,Maharashtra,18.466085,82.009668,15960,7952,8008,1906,4033,Nashik_Medical_Center,PHC,20,22,145,Yes,6.51,20.06,Good,No,100,Low,No,No,2018
V00144,Village_2559,Bhopal,Madhya Pradesh,18.637455,78.129119,1535,749,786,85,431,Bhopal_Medical_Center,District Hospital,29,3,9,No,42.04,187.13,Average,Yes,40,High,No,No,939
V00145,Village_7022,Nagpur,Maharashtra,24.501888,82.049281,11305,5488,5817,1177,3482,Nagpur_Care_Center,District Hospital,10,10,276,No,34.23,131.13,Good,No,56,Medium,No,No,1340
V00146,Village_4559,Gwalior,Madhya Pradesh,22.98057,81.600126,4340,2238,2102,259,872,Gwalior_Medical_Center,CHC,23,56,166,Yes,47.67,130.78,Poor,Yes,50,Medium,No,No,2434
V00147,Village_4366,Nagpur,Maharashtra,26.881943,86.94279,18465,9311,9154,1167,4553,Nagpur_Medical_Center,PHC,16,65,202,Yes,7.65,26.77,Poor,Yes,100,Low,No,No,1181
V00148,Village_6986,Gwalior,Madhya Pradesh,23.657136,80.016783,19403,9843,9560,2006,6640,Gwalior_Care_Center,PHC,38,10,12,No,16.47,34.91,Good,No,100,Low,No,No,3503
V00149,Village_2350,Gwalior,Madhya Pradesh,24.288083,83.679334,22489,11277,11212,2094,5108,Gwalior_Health_Center,PHC,33,28,84,No,32.65,103.57,Poor,Yes,78,Low,No,No,2054
V00150,Village_2412,Pune,Maharashtra,22.707048,84.527794,15737,7626,8111,1461,2979,Pune_Medical_Center,District Hospital,12,17,11,No,42.77,175.55,Good,No,25,High,No,Yes,2223
V00151,Village_3079,Kanpur,Uttar Pradesh,22.09678,77.761982,10306,5249,5057,600,3431,Kanpur_Health_Center,CHC,18,69,37,No,16.51,81.31,Poor,Yes,83,Low,No,No,4192
V00152,Village_7024,Jodhpur,Rajasthan,21.275788,86.723625,6654,3261,3393,380,1846,Jodhpur_Medical_Center,PHC,15,67,6,No,3.6,16.52,Good,Yes,100,Low,No,No,1566
V00153,Village_4678,Aurangabad,Maharashtra,18.620338,79.441507,12044,5900,6144,1374,2822,Aurangabad_Care_Center,District Hospital,24,17,262,No,40.73,87.9,Good,Yes,74,Medium,No,No,2412
V00154,Village_2415,Muzaffarpur,Bihar,18.057401,78.560578,19623,9777,9846,1487,4504,Muzaffarpur_Health_Center,District Hospital,40,33,242,Yes,22.73,111.73,Good,Yes,100,Low,No,No,2008
V00155,Village_1157,Kota,Rajasthan,18.83724,86.74039,12477,5989,6488,1197,4046,Kota_Medical_Center,CHC,7,28,276,No,59,192.31,Good,Yes,13,High,No,Yes,4357
V00156,Village_8511,Jabalpur,Madhya Pradesh,26.334378,78.287243,4282,2154,2128,365,1234,Jabalpur_Health_Center,PHC,38,9,227,No,40.08,95.88,Average,No,85,Low,No,No,2772
V00157,Village_5455,Bhagalpur,Bihar,22.067254,79.413546,9154,4421,4733,587,2861,Bhagalpur_Medical_Center,PHC,10,15,89,Yes,27.52,80.97,Good,No,66,Medium,No,No,1082
V00158,Village_5984,Pune,Maharashtra,18.279739,78.470276,24591,12489,12102,1298,7920,Pune_Health_Center,PHC,6,33,187,Yes,24.38,52.34,Average,No,77,Low,No,No,3804
V00159,Village_2551,Jodhpur,Rajasthan,26.256857,73.199795,16640,8055,8585,1756,3338,Jodhpur_Care_Center,PHC,9,27,210,No,22.96,89.33,Poor,Yes,74,Medium,No,No,628
V00160,Village_3110,Prayagraj,Uttar Pradesh,24.148916,74.764915,4513,2329,2184,487,1066,Prayagraj_Care_Center,CHC,4,23,298,No,26.56,110.84,Average,Yes,64,Medium,Yes,No,1858
V00161,Village_5585,Kanpur,Uttar Pradesh,19.235124,75.191325,16114,8304,7810,844,4596,Kanpur_Care_Center,District Hospital,19,65,215,No,53.08,182.44,Good,No,31,High,No,Yes,4407
V00162,Village_7266,Lucknow,Uttar Pradesh,18.527321,87.864501,24875,12297,12578,2191,6527,Lucknow_Medical_Center,District Hospital,21,51,143,No,11.61,34.33,Good,Yes,100,Low,No,No,4437
V00163,Village_3615,Gaya,Bihar,23.332676,84.899364,4781,2342,2439,319,1294,Gaya_Medical_Center,PHC,15,51,186,Yes,56.18,279.47,Good,Yes,10,High,No,Yes,3039
V00164,Village_6761,Jaipur,Rajasthan,22.738037,72.010936,20100,10101,9999,1797,4261,Jaipur_Health_Center,District Hospital,20,24,256,Yes,3.24,7.03,Poor,Yes,100,Low,No,No,1750
V00165,Village_3907,Kanpur,Uttar Pradesh,20.715886,74.183227,12103,5838,6265,730,3628,Kanpur_Care_Center,PHC,34,48,42,No,23.04,111.19,Average,Yes,85,Low,No,No,1390
V00166,Village_6198,Gwalior,Madhya Pradesh,26.539093,87.179171,7208,3663,3545,643,2387,Gwalior_Medical_Center,CHC,15,24,198,Yes,19.1,77.65,Good,Yes,86,Low,No,No,3307
V00167,Village_3983,Jaipur,Rajasthan,23.725681,87.409274,21239,10465,10774,2264,6030,Jaipur_Medical_Center,District Hospital,7,65,77,Yes,20.54,45.87,Average,No,78,Low,No,No,2850
V00168,Village_5345,Bhopal,Madhya Pradesh,25.935936,77.619699,8370,4101,4269,458,1871,Bhopal_Care_Center,District Hospital,1,8,202,No,26.85,87.5,Good,No,62,Medium,Yes,No,3174
V00169,Village_4695,Aurangabad,Maharashtra,21.041555,87.764418,6829,3401,3428,723,1268,Aurangabad_Care_Center,CHC,17,15,42,Yes,21.17,98.73,Good,Yes,73,Medium,No,No,4054
V00170,Village_3703,Aurangabad,Maharashtra,18.490544,72.061049,21400,11033,10367,1305,4220,Aurangabad_Care_Center,PHC,27,35,149,Yes,18.55,42.44,Average,No,100,Low,No,No,817
V00171,Village_4271,Bhagalpur,Bihar,19.663931,86.167883,4678,2250,2428,289,1074,Bhagalpur_Care_Center,CHC,8,41,208,No,28.79,134.87,Average,Yes,55,Medium,No,No,3126
V00172,Village_1731,Prayagraj,Uttar Pradesh,25.567174,85.094483,10127,5039,5088,693,3263,Prayagraj_Medical_Center,PHC,10,14,48,Yes,40.42,178.84,Average,Yes,27,High,No,Yes,3529
V00173,Village_4860,Udaipur,Rajasthan,26.541553,74.674637,17106,8415,8691,1328,5562,Udaipur_Care_Center,District Hospital,37,68,297,Yes,40.97,158.18,Good,No,71,Medium,No,No,1835
V00174,Village_1699,Varanasi,Uttar Pradesh,23.007278,80.832867,15373,7427,7946,1503,3294,Varanasi_Medical_Center,PHC,39,35,168,No,54.74,259.61,Good,Yes,27,High,No,Yes,2362
V00175,Village_1202,Udaipur,Rajasthan,20.37723,82.476603,24451,12345,12106,2116,6145,Udaipur_Health_Center,PHC,10,14,59,No,34.2,78.76,Average,No,59,Medium,No,No,4786
V00176,Village_1613,Udaipur,Rajasthan,18.182096,85.078175,7142,3506,3636,429,2024,Udaipur_Medical_Center,CHC,3,52,174,No,41.74,89.65,Average,No,47,Medium,Yes,No,2582
V00177,Village_9054,Muzaffarpur,Bihar,19.902515,85.183511,24312,12335,11977,2870,5318,Muzaffarpur_Health_Center,District Hospital,29,43,142,No,44,167.86,Good,Yes,50,Medium,No,No,4068
V00178,Village_1920,Kota,Rajasthan,22.108038,86.688497,18384,9406,8978,1003,5526,Kota_Health_Center,PHC,34,5,93,Yes,12.37,55.65,Good,Yes,100,Low,No,No,1731
V00179,Village_8605,Muzaffarpur,Bihar,19.471623,86.311871,18051,8951,9100,2068,5339,Muzaffarpur_Care_Center,CHC,32,59,95,No,57.67,197.45,Poor,No,29,High,No,Yes,840
V00180,Village_7333,Patna,Bihar,26.203639,82.357945,3126,1520,1606,281,1075,Patna_Care_Center,District Hospital,15,28,142,No,39.44,139.61,Poor,Yes,47,Medium,No,No,169
V00181,Village_6004,Kanpur,Uttar Pradesh,18.066128,87.99087,24855,12891,11964,2361,6264,Kanpur_Health_Center,CHC,30,34,116,Yes,28.54,115.06,Poor,No,78,Low,No,No,3165
V00182,Village_5890,Kota,Rajasthan,23.944773,82.892092,23926,11587,12339,1303,8326,Kota_Medical_Center,CHC,18,35,157,No,12.11,43.01,Good,Yes,100,Low,No,No,308
V00183,Village_5250,Jabalpur,Madhya Pradesh,25.608773,85.450219,15215,7549,7666,1545,4246,Jabalpur_Medical_Center,PHC,22,30,278,No,38.66,132.5,Poor,No,64,Medium,No,No,4673
V00184,Village_2599,Kanpur,Uttar Pradesh,21.345142,81.369131,16926,8211,8715,1152,5372,Kanpur_Care_Center,District Hospital,22,13,118,No,21.96,92.95,Average,No,82,Low,No,No,3899
V00185,Village_1879,Aurangabad,Maharashtra,21.084029,87.795066,22287,11218,11069,2587,4281,Aurangabad_Care_Center,District Hospital,8,50,276,Yes,18.6,40.22,Good,Yes,93,Low,No,No,3848
V00186,Village_3954,Kanpur,Uttar Pradesh,25.066898,84.476039,4148,2071,2077,390,871,Kanpur_Medical_Center,PHC,1,59,145,No,13.35,57.68,Poor,Yes,80,Low,Yes,No,1160
V00187,Village_8035,Udaipur,Rajasthan,20.036391,86.031762,14718,7317,7401,1227,2660,Udaipur_Medical_Center,PHC,24,3,169,Yes,45.65,164.03,Good,Yes,45,Medium,No,No,2656
V00188,Village_7284,Lucknow,Uttar Pradesh,21.233258,75.014817,17993,9060,8933,1110,5758,Lucknow_Health_Center,CHC,30,68,273,No,20.93,97.62,Good,No,98,Low,No,No,3404
V00189,Village_4675,Pune,Maharashtra,23.882109,72.315868,5799,2832,2967,298,1541,Pune_Care_Center,CHC,3,50,135,Yes,46.5,179.93,Poor,Yes,18,High,Yes,Yes,1048
V00190,Village_7230,Gwalior,Madhya Pradesh,25.475874,73.678628,5549,2784,2765,461,1143,Gwalior_Medical_Center,District Hospital,1,40,220,No,40.04,159.66,Average,Yes,32,High,Yes,Yes,1064
V00191,Village_2741,Patna,Bihar,20.110547,72.20399,17809,8689,9120,1139,4001,Patna_Medical_Center,PHC,23,54,156,No,10.46,38.12,Good,No,100,Low,No,No,829
V00192,Village_3443,Aurangabad,Maharashtra,21.241932,82.828265,4451,2275,2176,245,1348,Aurangabad_Health_Center,District Hospital,15,60,156,No,16.58,35.65,Good,Yes,97,Low,No,No,3589
V00193,Village_1751,Nashik,Maharashtra,26.660789,76.349329,1816,933,883,175,379,Nashik_Health_Center,CHC,40,36,52,No,22.98,69.59,Good,No,100,Low,No,No,3259
V00194,Village_3732,Gwalior,Madhya Pradesh,25.763182,86.079204,5204,2525,2679,524,1805,Gwalior_Care_Center,PHC,27,63,296,Yes,41.03,104.37,Average,No,74,Medium,No,No,1170
V00195,Village_2850,Gwalior,Madhya Pradesh,23.955419,75.977232,14976,7452,7524,815,4363,Gwalior_Care_Center,District Hospital,34,30,178,No,31.63,128.57,Poor,Yes,79,Low,No,No,2932
V00196,Village_1894,Indore,Madhya Pradesh,21.629493,75.76,1881,951,930,114,610,Indore_Health_Center,PHC,5,64,169,No,15.21,74.69,Good,Yes,79,Low,No,No,3860
V00197,Village_2442,Gwalior,Madhya Pradesh,23.891364,79.299327,17833,8878,8955,1039,4717,Gwalior_Medical_Center,PHC,7,53,216,Yes,3.11,11.34,Good,No,100,Low,No,No,2892
V00198,Village_4652,Patna,Bihar,25.468955,87.430939,16391,8085,8306,1700,4622,Patna_Medical_Center,District Hospital,24,59,63,No,6.75,26.84,Good,No,100,Low,No,No,2491
V00199,Village_2741,Kota,Rajasthan,25.420987,75.04926,3000,1547,1453,253,959,Kota_Medical_Center,District Hospital,27,15,135,No,37.04,94.92,Average,Yes,72,Medium,No,No,2868
V00200,Village_1761,Aurangabad,Maharashtra,25.549345,79.726911,22250,11425,10825,2029,6925,Aurangabad_Health_Center,CHC,38,66,73,No,57.87,116.49,Poor,Yes,54,Medium,No,No,4264
V00201,Village_3103,Varanasi,Uttar Pradesh,19.24362,81.640391,4893,2424,2469,450,1614,Varanasi_Medical_Center,CHC,27,33,145,Yes,24.47,74.11,Average,No,91,Low,No,No,4296
V00202,Village_4560,Muzaffarpur,Bihar,23.245256,87.082778,8082,3947,4135,808,2398,Muzaffarpur_Medical_Center,PHC,12,66,282,No,41.96,124.5,Good,No,53,Medium,No,No,3519
V00203,Village_7920,Kota,Rajasthan,19.836008,80.658753,1918,960,958,99,392,Kota_Medical_Center,PHC,13,36,87,No,59.03,239.08,Good,Yes,10,High,No,Yes,3038
V00204,Village_4675,Bhopal,Madhya Pradesh,18.116687,76.021458,22704,11407,11297,1512,7113,Bhopal_Medical_Center,CHC,4,50,203,Yes,25.58,111.64,Poor,No,60,Medium,Yes,No,3729
V00205,Village_9955,Kanpur,Uttar Pradesh,23.009388,74.081064,21271,10377,10894,2142,4528,Kanpur_Health_Center,PHC,5,25,93,No,44.37,104.63,Good,No,39,High,No,Yes,4884
V00206,Village_6415,Patna,Bihar,26.612889,80.329701,16780,8530,8250,1020,3458,Patna_Health_Center,District Hospital,4,40,256,Yes,47.6,173.76,Good,No,25,High,Yes,Yes,4238
V00207,Village_9897,Prayagraj,Uttar Pradesh,19.032498,77.536117,19097,9474,9623,1421,6305,Prayagraj_Medical_Center,CHC,22,48,155,Yes,13.89,59.14,Poor,No,100,Low,No,No,2068
V00208,Village_1653,Jodhpur,Rajasthan,18.394665,86.372506,23865,12300,11565,1830,7525,Jodhpur_Care_Center,CHC,17,38,17,No,54.77,244.62,Average,No,10,High,No,Yes,1677
V00209,Village_2572,Patna,Bihar,24.722017,74.460073,6985,3624,3361,727,1890,Patna_Medical_Center,PHC,14,29,222,Yes,50.3,131.62,Poor,No,41,High,No,No,3861
V00210,Village_2433,Patna,Bihar,24.059689,80.55735,3900,1880,2020,411,1072,Patna_Medical_Center,PHC,17,54,203,No,27.62,88.75,Average,Yes,77,Low,No,No,618
V00211,Village_2189,Jaipur,Rajasthan,22.80121,74.182103,13221,6836,6385,759,4148,Jaipur_Health_Center,District Hospital,6,38,229,Yes,23.5,104.96,Good,No,67,Medium,No,No,3303
V00212,Village_3360,Kota,Rajasthan,22.834368,87.15167,11266,5712,5554,1284,3550,Kota_Medical_Center,District Hospital,24,3,288,No,52.61,127.53,Good,Yes,53,Medium,No,No,2596
V00213,Village_4469,Kanpur,Uttar Pradesh,23.802071,73.170313,15021,7754,7267,1646,3067,Kanpur_Care_Center,PHC,40,34,104,No,7.76,31.14,Poor,Yes,100,Low,No,No,651
V00214,Village_4234,Patna,Bihar,24.241123,74.438319,20524,10251,10273,1501,4141,Patna_Medical_Center,PHC,7,38,40,No,54.11,159.81,Average,No,14,High,No,Yes,4743
V00215,Village_8017,Muzaffarpur,Bihar,21.228674,76.887549,7025,3373,3652,472,1529,Muzaffarpur_Medical_Center,District Hospital,28,37,189,No,8.92,37.45,Average,No,100,Low,No,No,4619
V00216,Village_2343,Pune,Maharashtra,26.156732,80.825504,10695,5500,5195,639,2904,Pune_Health_Center,District Hospital,5,11,14,Yes,51.13,199.15,Poor,No,10,High,No,Yes,4552
V00217,Village_3435,Udaipur,Rajasthan,24.814855,74.245931,13487,6685,6802,1515,3779,Udaipur_Health_Center,PHC,30,66,266,Yes,6.34,19.6,Good,Yes,100,Low,No,No,1404
V00218,Village_8921,Varanasi,Uttar Pradesh,25.933968,72.638475,13257,6384,6873,1369,2908,Varanasi_Health_Center,CHC,15,7,110,No,31.56,138.06,Average,No,54,Medium,No,No,2754
V00219,Village_5314,Nagpur,Maharashtra,25.355131,77.520517,20460,10266,10194,1271,5956,Nagpur_Health_Center,District Hospital,5,68,133,No,23.2,109.54,Poor,No,61,Medium,No,No,4049
V00220,Village_9222,Jaipur,Rajasthan,25.300554,83.524091,6053,3011,3042,400,1619,Jaipur_Health_Center,PHC,10,25,85,No,22.37,92.88,Good,Yes,68,Medium,No,No,4044
V00221,Village_4452,Gwalior,Madhya Pradesh,19.497072,86.75915,20859,10146,10713,2259,3834,Gwalior_Care_Center,PHC,37,22,73,Yes,38.14,80.76,Poor,Yes,82,Low,No,No,4332
V00222,Village_5644,Bhopal,Madhya Pradesh,24.517681,77.48274,4309,2105,2204,398,1120,Bhopal_Health_Center,PHC,15,54,78,Yes,47.88,213.61,Good,No,17,High,No,Yes,3814
V00223,Village_4765,Jaipur,Rajasthan,18.83871,82.550282,13893,6882,7011,800,2978,Jaipur_Medical_Center,District Hospital,27,21,54,Yes,11.47,53.96,Poor,Yes,100,Low,No,No,4517
V00224,Village_9553,Aurangabad,Maharashtra,20.5494,86.028261,15284,7562,7722,810,4127,Aurangabad_Care_Center,CHC,25,46,299,Yes,6.77,16.26,Average,Yes,100,Low,No,No,3447
V00225,Village_1089,Gaya,Bihar,25.694792,78.776985,24737,12609,12128,1249,6650,Gaya_Medical_Center,PHC,25,28,166,No,25.12,58.27,Average,No,93,Low,No,No,3095
V00226,Village_7511,Kota,Rajasthan,25.69499,82.548526,8174,4058,4116,857,2141,Kota_Health_Center,District Hospital,36,63,134,Yes,59.32,221.44,Poor,No,28,High,No,Yes,1982
V00227,Village_2642,Indore,Madhya Pradesh,26.332756,78.966039,8527,4266,4261,895,2695,Indore_Medical_Center,District Hospital,4,22,204,No,57.91,116.74,Good,Yes,27,High,Yes,Yes,624
V00228,Village_7075,Gaya,Bihar,18.096394,85.609082,4122,2078,2044,415,1394,Gaya_Health_Center,District Hospital,34,38,34,No,56.8,253.37,Poor,No,15,High,No,Yes,4344
V00229,Village_1550,Gaya,Bihar,24.026958,78.487215,21144,10580,10564,2090,6017,Gaya_Medical_Center,PHC,24,32,5,No,58.56,132.38,Average,No,32,High,No,Yes,1740
V00230,Village_2124,Jaipur,Rajasthan,19.575313,80.09981,4454,2235,2219,449,1225,Jaipur_Medical_Center,CHC,23,37,120,No,36.78,95.02,Average,Yes,68,Medium,No,No,4676
V00231,Village_6570,Nagpur,Maharashtra,26.068714,85.792372,5334,2731,2603,623,1754,Nagpur_Medical_Center,CHC,29,50,293,No,29.53,80.61,Average,No,93,Low,No,No,4048
V00232,Village_2106,Nagpur,Maharashtra,18.837085,82.779167,14039,7094,6945,1678,4142,Nagpur_Care_Center,CHC,27,47,269,No,32.6,133.74,Average,Yes,74,Medium,No,No,2901
V00233,Village_8807,Pune,Maharashtra,19.824899,75.995127,11784,5822,5962,1326,2660,Pune_Medical_Center,District Hospital,13,65,107,Yes,14.86,40.51,Average,Yes,93,Low,No,No,3016
V00234,Village_2964,Lucknow,Uttar Pradesh,19.645847,84.228197,4071,2064,2007,392,1157,Lucknow_Medical_Center,PHC,31,49,166,No,30.05,148.93,Poor,No,72,Medium,No,No,4287
V00235,Village_4638,Bhagalpur,Bihar,20.840861,72.134698,20396,9894,10502,1770,5138,Bhagalpur_Medical_Center,PHC,33,46,206,No,51.76,224,Average,Yes,35,High,No,Yes,1826
V00236,Village_6331,Bhopal,Madhya Pradesh,25.688935,76.474073,13348,6734,6614,910,3647,Bhopal_Care_Center,CHC,31,45,192,No,11.85,38.77,Average,No,100,Low,No,No,1573
V00237,Village_4744,Jodhpur,Rajasthan,25.067996,76.800547,4772,2428,2344,507,1309,Jodhpur_Health_Center,PHC,10,21,247,No,48.53,122.77,Average,Yes,43,High,No,No,4705
V00238,Village_7527,Jaipur,Rajasthan,18.178518,73.9398,4743,2407,2336,257,1509,Jaipur_Health_Center,District Hospital,7,59,176,No,16.33,50.31,Poor,No,86,Low,No,No,1729
V00239,Village_5663,Jodhpur,Rajasthan,23.681461,81.146201,13136,6476,6660,1126,4094,Jodhpur_Health_Center,PHC,25,38,242,No,38.27,93.17,Good,No,75,Low,No,No,684
V00240,Village_6629,Pune,Maharashtra,19.505863,85.66739,8978,4422,4556,859,2700,Pune_Medical_Center,District Hospital,26,36,232,No,47.08,226.75,Poor,No,33,High,No,Yes,1124
V00241,Village_2311,Kanpur,Uttar Pradesh,18.758801,86.905433,8400,4088,4312,480,1603,Kanpur_Health_Center,District Hospital,4,5,208,Yes,31.91,159.17,Good,No,42,High,Yes,No,3293
V00242,Village_5053,Gaya,Bihar,19.216034,87.175778,10811,5380,5431,636,2914,Gaya_Care_Center,PHC,3,47,171,No,51.99,176.85,Poor,No,15,High,Yes,Yes,4517
V00243,Village_8126,Prayagraj,Uttar Pradesh,18.000831,85.046077,18652,9430,9222,1629,6239,Prayagraj_Health_Center,District Hospital,15,13,231,Yes,19.16,62.01,Good,No,91,Low,No,No,1216
V00244,Village_8687,Muzaffarpur,Bihar,21.705623,80.96887,19034,9142,9892,2180,6490,Muzaffarpur_Health_Center,CHC,1,57,154,Yes,36.22,159.02,Poor,No,32,High,Yes,Yes,3333
V00245,Village_7385,Varanasi,Uttar Pradesh,20.606358,82.190283,13898,6793,7105,771,3979,Varanasi_Medical_Center,District Hospital,18,38,277,Yes,48.72,157.79,Good,Yes,43,High,No,No,3809
V00246,Village_4076,Bhagalpur,Bihar,18.132524,75.475009,12006,5772,6234,642,3252,Bhagalpur_Care_Center,PHC,19,36,69,Yes,43.2,180.63,Good,Yes,34,High,No,Yes,3542
V00247,Village_7084,Bhagalpur,Bihar,19.097654,84.290331,16694,8478,8216,871,3232,Bhagalpur_Care_Center,PHC,18,52,41,Yes,33.05,84.11,Average,No,65,Medium,No,No,2139
V00248,Village_5049,Gwalior,Madhya Pradesh,20.279815,82.21632,2598,1267,1331,263,509,Gwalior_Medical_Center,PHC,31,51,164,Yes,56.24,139.24,Poor,Yes,48,Medium,No,No,1727
V00249,Village_4568,Patna,Bihar,21.342588,73.431678,5200,2545,2655,418,949,Patna_Health_Center,District Hospital,8,52,129,Yes,1.53,3.25,Poor,No,100,Low,No,No,1391
V00250,Village_6544,Bhopal,Madhya Pradesh,24.598699,72.341645,21984,10605,11379,1646,4532,Bhopal_Medical_Center,PHC,9,64,124,No,19.69,72.36,Poor,No,77,Low,No,No,3194
V00251,Village_5107,Gaya,Bihar,22.780237,79.190147,2793,1394,1399,225,642,Gaya_Medical_Center,CHC,13,25,283,Yes,21.51,90.28,Average,Yes,83,Low,No,No,2257
V00252,Village_8439,Kota,Rajasthan,22.716628,79.960787,1523,778,745,130,464,Kota_Care_Center,District Hospital,24,32,169,Yes,43.54,173.07,Poor,No,45,Medium,No,No,4617
V00253,Village_6285,Kanpur,Uttar Pradesh,23.921291,80.413142,14928,7548,7380,861,4014,Kanpur_Care_Center,PHC,9,24,21,No,12.92,44.65,Good,Yes,85,Low,No,No,4935
V00254,Village_7002,Patna,Bihar,25.148246,72.9328,8732,4403,4329,479,2952,Patna_Care_Center,District Hospital,32,12,244,No,48.26,105.31,Poor,No,69,Medium,No,No,2277
V00255,Village_2153,Jaipur,Rajasthan,24.714975,84.260535,11458,5535,5923,746,3074,Jaipur_Care_Center,District Hospital,15,70,202,No,12.18,43.59,Good,Yes,100,Low,No,No,4823
V00256,Village_7997,Bhagalpur,Bihar,21.71109,82.131853,4911,2390,2521,307,1219,Bhagalpur_Health_Center,District Hospital,11,70,231,No,56.08,263.99,Poor,No,10,High,No,Yes,2749
V00257,Village_9939,Jodhpur,Rajasthan,26.940708,76.829466,8509,4211,4298,753,2608,Jodhpur_Health_Center,CHC,29,52,5,Yes,43.85,217.01,Poor,Yes,31,High,No,Yes,2560
V00258,Village_6159,Varanasi,Uttar Pradesh,26.006628,75.99771,2211,1129,1082,256,707,Varanasi_Medical_Center,District Hospital,36,21,53,No,3.23,9.91,Good,No,100,Low,No,No,2199
V00259,Village_7550,Patna,Bihar,26.296843,77.350234,20147,10410,9737,2042,6104,Patna_Health_Center,PHC,32,14,158,Yes,3.2,14.16,Average,Yes,100,Low,No,No,3657
V00260,Village_4714,Bhopal,Madhya Pradesh,19.378777,82.778164,22890,11764,11126,2632,6586,Bhopal_Medical_Center,CHC,4,41,273,Yes,3.43,12.42,Good,No,100,Low,Yes,No,3318
V00261,Village_4638,Bhopal,Madhya Pradesh,24.858296,79.69476,15653,7694,7959,1214,3169,Bhopal_Care_Center,CHC,37,8,285,Yes,24.55,55.37,Poor,No,100,Low,No,No,1722
V00262,Village_4212,Gwalior,Madhya Pradesh,19.714408,77.512399,19888,10036,9852,2018,4412,Gwalior_Care_Center,CHC,28,43,299,No,6.29,25.26,Average,No,100,Low,No,No,298
V00263,Village_6729,Gaya,Bihar,20.187435,81.936039,21692,11125,10567,2303,6202,Gaya_Health_Center,PHC,15,27,196,Yes,10.2,42.69,Good,Yes,100,Low,No,No,1309
V00264,Village_6624,Patna,Bihar,24.25564,82.692169,24234,12411,11823,1729,6303,Patna_Health_Center,PHC,35,29,109,Yes,33.24,141.31,Poor,No,71,Medium,No,No,3185
V00265,Village_5185,Jaipur,Rajasthan,18.171705,85.878567,7081,3415,3666,453,2113,Jaipur_Health_Center,PHC,30,3,39,Yes,23.93,67.34,Poor,No,91,Low,No,No,3266
V00266,Village_9331,Prayagraj,Uttar Pradesh,20.226529,80.470646,24755,11981,12774,1784,8103,Prayagraj_Medical_Center,PHC,12,27,261,Yes,58.04,213.71,Poor,Yes,13,High,No,Yes,2832
